stt,file_path,duration
1045,E:\Number A\Video\506HLE.mp4,5:57
1044,E:\Number A\Video\505HLE.mp4,6:30
1047,E:\Number A\Video\508KLE.mp4,6:16
1048,E:\Number A\Video\509KLE.mp4,5:24
1046,E:\Number A\Video\507KLE.mp4,6:37
1050,E:\Number TC\Video\50BGC.mp4,5:02
1049,E:\Number B\Video\50BFB.mp4,8:06
1051,E:\Rainbow Number\Video\50FBA.mp4,5:53
1054,E:\Number A\Video\512GLE.mp4,5:55
1052,E:\Number A\Video\510GLE.mp4,6:06
1056,E:\Number A\Video\514KBF.mp4,3:35
1053,E:\Number A\Video\511GLE.mp4,6:02
1055,E:\Number A\Video\513GLE.mp4,6:17
1057,E:\Number A\Video\515KBF.mp4,3:30
1060,E:\Number A\Video\518KBD.mp4,4:26
1061,E:\Number A\Video\519KBD.mp4,4:03
1064,E:\Rainbow Number\Video\51FBA.mp4,5:32
1058,E:\Number A\Video\516KBF.mp4,3:40
1059,E:\Number A\Video\517KBF.mp4,4:33
1062,E:\Number B\Video\51BFB.mp4,6:53
1063,E:\Number TC\Video\51BKC.mp4,4:10
1065,E:\Number A\Video\520KBD.mp4,3:45
1066,E:\Number A\Video\521KLE.mp4,5:47
1069,E:\Number A\Video\524HAE.mp4,3:53
1067,E:\Number A\Video\522KLE.mp4,4:53
1068,E:\Number A\Video\523KLE.mp4,5:40
1071,E:\Number A\Video\526HAE.mp4,4:18
1070,E:\Number A\Video\525HAE.mp4,4:55
1072,E:\Number A\Video\527HAB.mp4,4:40
1078,E:\Number A\Video\530GAF.mp4,4:57
1075,E:\Number B\Video\52BFB.mp4,7:19
1077,E:\Rainbow Number\Video\52FBA.mp4,5:43
1076,E:\Number TC\Video\52BGC.mp4,4:13
1073,E:\Number A\Video\528HAB.mp4,4:35
1079,E:\Number A\Video\531GLF.mp4,5:31
1074,E:\Number A\Video\529GAB.mp4,4:25
1080,E:\Number A\Video\532GLF.mp4,4:03
1081,E:\Number A\Video\533GBF.mp4,4:09
1083,E:\Number A\Video\535HBD.mp4,3:31
1082,E:\Number A\Video\534GBF.mp4,3:14
1084,E:\Number A\Video\536HBB.mp4,3:35
1085,E:\Number A\Video\537HBB.mp4,3:20
1087,E:\Number A\Video\539GBB.mp4,3:31
1089,E:\Rainbow Number\Video\53FGB-114F.mp4,6:33
1088,E:\Number B\Video\53BFB.mp4,7:20
1086,E:\Number A\Video\538GBB.mp4,4:15
1091,E:\Number A\Video\540GBB.mp4,3:06
1090,E:\Number TC\Video\53GCG.mp4,7:32
1093,E:\Number A\Video\542GBF.mp4,3:53
1092,E:\Number A\Video\541GBD.mp4,3:14
1094,E:\Number A\Video\543GBF.mp4,3:45
1098,E:\Number A\Video\547DDF.mp4,5:18
1097,E:\Number A\Video\546DBF.mp4,4:13
1095,E:\Number A\Video\544HBF.mp4,3:14
1096,E:\Number A\Video\545DBF.mp4,3:02
1099,E:\Number A\Video\549DDF.mp4,5:10
1100,E:\Number B\Video\54BFB.mp4,6:37
1101,E:\Number TC\Video\54BGC.mp4,5:20
1103,E:\Number A\Video\550DDD.mp4,3:57
1104,E:\Number A\Video\551DDD.mp4,5:36
1106,E:\Number A\Video\553DDF.mp4,5:02
1102,E:\Rainbow Number\Video\54F-74B_1.mp4,6:11
1105,E:\Number A\Video\552DDD.mp4,5:01
1107,E:\Number A\Video\554DDF.mp4,5:05
1109,E:\Number A\Video\556DDD.mp4,3:28
1108,E:\Number A\Video\555DDF.mp4,4:18
1111,E:\Number A\Video\558DDD.mp4,5:03
1110,E:\Number A\Video\557DDD.mp4,4:16
1112,E:\Number A\Video\559HBD.mp4,2:52
1113,E:\Number B\Video\55BFB.mp4,6:41
1115,E:\Number TC\Video\55BGD.mp4,6:19
1114,E:\Number TC\Video\55BGD Final.mp4,6:19
1118,E:\Number A\Video\560HBF.mp4,3:41
1120,E:\Number A\Video\562HBF.mp4,3:15
1117,E:\Number SLime\Video\55FGA.mp4,10:00
1119,E:\Number A\Video\561HBF.mp4,3:23
1116,E:\Rainbow Number\Video\55FB - 62B_1.mp4,6:28
1121,E:\Number A\Video\564DDD.mp4,3:54
1122,E:\Number A\Video\565DBF.mp4,3:19
1123,E:\Number A\Video\566HBF.mp4,3:06
1124,E:\Number B\Video\56BHC.mp4,5:20
1128,E:\Number A\Video\570KBD.mp4,3:10
1127,E:\Rainbow Number\Video\56FGB-70B.mp4,5:51
1131,E:\Number A\Video\578KBF.mp4,3:50
1125,E:\Number TC\Video\56BKD Final.mp4,5:22
1126,E:\Number TC\Video\56BKD.mp4,3:49
1129,E:\Number A\Video\572KBE.mp4,3:40
1130,E:\Number A\Video\575KBD.mp4,3:49
1132,E:\Number A\Video\579KBF.mp4,3:56
1134,E:\Rainbow Number\Video\57FGB-8B.mp4,6:03
1135,E:\Number A\Video\580KBF.mp4,3:11
1133,E:\Number B\Video\57BHC.mp4,5:56
1137,E:\Number A\Video\582KBF.mp4,3:11
1138,E:\Number B\Video\58BHC.mp4,5:47
1136,E:\Number A\Video\581DBF.mp4,3:40
1139,E:\Rainbow Number\Video\58FGB-1B.mp4,5:31
1140,E:\Number TC\Video\58KCF.mp4,5:33
1142,E:\Rainbow Number\Video\59FGB-2B.mp4,6:29
1141,E:\Number B\Video\59BHC.mp4,4:58
1143,E:\Number TC\Video\59KFC.mp4,5:55
1144,E:\Number B\Video\60BHA.mp4,6:13
1146,E:\Number TC\Video\60HCF.mp4,5:36
1147,E:\Number B\Video\61BHA.mp4,6:24
1145,E:\Rainbow Number\Video\60GB-4B.mp4,6:55
1148,E:\Rainbow Number\Video\61GB-7B.mp4,7:29
1149,E:\Number B\Video\62BHA.mp4,7:23
1153,E:\Rainbow Number\Video\63F-87B_1.mp4,6:01
1151,E:\Number TC\Video\62HCG.mp4,5:16
1152,E:\Number B\Video\63BHA.mp4,5:15
1154,E:\Number TC\Video\63HCG.mp4,5:38
1150,E:\Rainbow Number\Video\62GB-11B.mp4,5:10
1155,E:\Number B\Video\64BHC.mp4,5:12
1157,E:\Number TC\Video\64KCA.mp4,5:14
1158,E:\Number B\Video\65BHC.mp4,5:33
1160,E:\Number SLime\Video\65FC.mp4,9:09
1156,E:\Rainbow Number\Video\64F-90B.mp4,7:09
1159,E:\Rainbow Number\Video\65F-91B_1.mp4,6:58
1161,E:\Number TC\Video\65KCA.mp4,5:14
1162,E:\Number B\Video\66BHC.mp4,4:14
1164,E:\Number TC\Video\66KCF sửa.mp4,5:46
1167,E:\Number TC\Video\67KCF sửa.mp4,5:45
1165,E:\Number B\Video\67BHA.mp4,6:43
1163,E:\Rainbow Number\Video\66F-92B_1.mp4,7:03
1168,E:\Number B\Video\68BHA.mp4,5:55
1166,E:\Rainbow Number\Video\67F-93B.mp4,7:13
1169,E:\Rainbow Number\Video\68F-94B.mp4,6:28
1170,E:\Number TC\Video\68KG.mp4,6:00
1171,E:\Number B\Video\69BHA.mp4,5:15
1172,E:\Rainbow Number\Video\69GB-101BF.mp4,7:10
1173,E:\Number TC\Video\69KG.mp4,5:11
1175,E:\Number B\Video\70BHA.mp4,4:58
1174,E:\Number A\Video\70BC.mp4,6:40
1179,E:\Number TC\Video\71GG.mp4,4:46
1178,E:\Number SLime\Video\71FA.mp4,9:09
1177,E:\Number B\Video\71BHC.mp4,7:07
1176,E:\Number A\Video\71BC.mp4,6:51
1180,E:\Number A\Video\72BC.mp4,5:22
1181,E:\Number B\Video\72BHC.mp4,6:16
1183,E:\Rainbow Number\Video\72HB-119B.mp4,5:48
1182,E:\Number TC\Video\72GCC.mp4,6:05
1185,E:\Number B\Video\73BHC.mp4,5:14
1186,E:\Number TC\Video\73GCE.mp4,4:57
1187,E:\Number A\Video\74BA numberA.mp4,6:55
1188,E:\Number B\Video\74BHC.mp4,7:11
1184,E:\Number A\Video\73BC.mp4,5:45
1189,E:\Number A\Video\75BA numberA.mp4,4:53
1190,E:\Number B\Video\75BHC.mp4,5:35
1193,E:\Number B\Video\76BHC.mp4,5:37
1191,E:\Number TC\Video\75HCG.mp4,7:30
1195,E:\Rainbow Number\Video\76HB-95B.mp4,6:05
1194,E:\Number TC\Video\76GCG.mp4,4:28
1192,E:\Number A\Video\76BC.mp4,5:58
1196,E:\Number A\Video\77BC.mp4,7:44
1197,E:\Number B\Video\77BHC.mp4,5:56
1198,E:\Number TC\Video\77GCD.mp4,5:30
1199,E:\Rainbow Number\Video\77HB-96B.mp4,5:36
1201,E:\Number B\Video\78BHA.mp4,5:29
1200,E:\Number A\Video\78BC.mp4,5:58
1203,E:\Number B\Video\79BHA.mp4,4:50
1204,E:\Rainbow Number\Video\79HB-104B.mp4,6:00
1202,E:\Number A\Video\79BC.mp4,7:29
1205,E:\Number TC\Video\79KCE.mp4,6:06
1207,E:\Number B\Video\80BHA.mp4,5:47
1206,E:\Number A\Video\80BC.mp4,5:44
1208,E:\Rainbow Number\Video\80HB-98B.mp4,7:00
1209,E:\Number TC\Video\80KCE.mp4,5:12
1210,E:\Number A\Video\81BC.mp4,6:28
1211,E:\Number B\Video\81BHA.mp4,5:53
1212,E:\Rainbow Number\Video\81HC.mp4,7:59
1214,E:\Number B\Video\82BHA.mp4,5:30
1213,E:\Number A\Video\82BC.mp4,6:04
1215,E:\Rainbow Number\Video\82HC.mp4,5:54
1217,E:\Number B\Video\83BHC.mp4,6:29
1218,E:\Rainbow Number\Video\83HC.mp4,6:00
1220,E:\Number B\Video\84BHC.mp4,6:09
1216,E:\Number A\Video\83BC.mp4,5:27
1219,E:\Number A\Video\84BC.mp4,6:07
1221,E:\Rainbow Number\Video\84HC.mp4,5:05
1223,E:\Number B\Video\85BHC.mp4,6:15
1222,E:\Number A\Video\85BC.mp4,6:02
1224,E:\Rainbow Number\Video\85HC.mp4,5:57
1227,E:\Rainbow Number\Video\86HC.mp4,6:58
1226,E:\Number B\Video\86BHC.mp4,5:31
1225,E:\Number A\Video\86BC.mp4,6:11
1229,E:\Number B\Video\87BHA.mp4,5:21
1230,E:\Rainbow Number\Video\87HC.mp4,6:06
1228,E:\Number A\Video\87BC.mp4,6:11
1231,E:\Number TC\Video\87HLD.mp4,6:28
1233,E:\Number B\Video\88BHA.mp4,5:40
1234,E:\Rainbow Number\Video\88GC.mp4,5:26
1235,E:\Number TC\Video\88HLD.mp4,6:30
1232,E:\Number A\Video\88BC.mp4,7:18
1237,E:\Number B\Video\89BHA.mp4,5:10
1238,E:\Rainbow Number\Video\89GC.mp4,7:07
1236,E:\Number A\Video\89BC.mp4,5:49
1239,E:\Number A\Video\90BC.mp4,7:03
1240,E:\Number B\Video\90BHA.mp4,4:45
1241,E:\Rainbow Number\Video\90GC.mp4,6:36
1242,E:\Number A\Video\91BC.mp4,7:09
1243,E:\Number B\Video\91BHA.mp4,6:03
1244,E:\Rainbow Number\Video\91GB.mp4,4:59
1245,E:\Number A\Video\92BC.mp4,6:25
1246,E:\Number B\Video\92BHA.mp4,4:45
1247,E:\Rainbow Number\Video\92GB.mp4,7:17
1248,E:\Number A\Video\93BC.mp4,7:03
1249,E:\Number B\Video\93BHA.mp4,5:58
1250,E:\Rainbow Number\Video\93GB.mp4,5:57
1251,E:\Number A\Video\94BC.mp4,6:02
1252,E:\Number B\Video\94BGA.mp4,5:02
1253,E:\Rainbow Number\Video\94GB.mp4,5:56
1255,E:\Number B\Video\95BGA.mp4,5:32
1254,E:\Number A\Video\95BC.mp4,6:02
1256,E:\Rainbow Number\Video\95GB_1.mp4,7:38
1257,E:\Number A\Video\96BC.mp4,5:33
1259,E:\Rainbow Number\Video\96GC.mp4,7:08
1258,E:\Number B\Video\96BGA.mp4,4:23
1261,E:\Number B\Video\97BGA.mp4,4:43
1260,E:\Number A\Video\97BC.mp4,6:16
1263,E:\Number A\Video\98BC.mp4,6:16
1262,E:\Rainbow Number\Video\97GC.mp4,6:40
1265,E:\Rainbow Number\Video\98GC.mp4,5:43
1264,E:\Number B\Video\98BGA.mp4,5:47
1266,E:\Number A\Video\99BFC.mp4,6:11
1269,E:\Number TC\Video\9AG.mp4,6:22
1267,E:\Number B\Video\99BGA.mp4,5:24
1268,E:\Rainbow Number\Video\99GC.mp4,6:04
1270,E:\Rainbow Number\Video\V101GD.mp4,7:39
1271,E:\Rainbow Number\Video\V102GD.mp4,6:21
1272,E:\Rainbow Number\Video\V117FD.mp4,5:42
1273,E:\Rainbow Number\Video\V118FD.mp4,4:44
1274,E:\Rainbow Number\Video\V119FD_1.mp4,5:02
1276,E:\Rainbow Number\Video\V121FD_1.mp4,5:12
1275,E:\Rainbow Number\Video\V120FD.mp4,4:44
1277,E:\Rainbow Number\Video\V122FD.mp4,4:47
1279,E:\Rainbow Number\Video\V125FD.mp4,6:03
1281,E:\Rainbow Number\Video\V127FD.mp4,4:54
1278,E:\Rainbow Number\Video\V124FD.mp4,6:14
1280,E:\Rainbow Number\Video\V126FD.mp4,4:01
1282,E:\Rainbow Number\Video\V129FD.mp4,5:24
1284,E:\Rainbow Number\Video\V131GD_1.mp4,4:45
1283,E:\Rainbow Number\Video\V130FD.mp4,5:35
1285,E:\Rainbow Number\Video\V134GD.mp4,4:13
1286,E:\Rainbow Number\Video\V139FD.mp4,6:00
1287,E:\Rainbow Number\Video\V140FD.mp4,6:49
1288,E:\Rainbow Number\Video\V141FD.mp4,5:36
1289,E:\Rainbow Number\Video\V149GD.mp4,5:20
1290,E:\Rainbow Number\Video\V150GD.mp4,4:12
1291,E:\Rainbow Number\Video\V33FBA.mp4,5:36
1292,E:\Rainbow Number\Video\V70HD_1.mp4,6:39
1293,E:\Rainbow Number\Video\V71HD.mp4,6:48
1294,E:\Rainbow Number\Video\V73HD.mp4,7:16
1296,E:\Rainbow Number\Video\V75HD.mp4,6:54
1295,E:\Rainbow Number\Video\V74HD.mp4,6:31
1297,E:\Rainbow Number\Video\V78HD.mp4,6:50
